timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681032530481,49,Metody wysyłki-2,301,Moved Permanently,Stress test 1-10,text,true,,1467,127,55,55,https://www.policzona-szama.pl/,49,0,0
1681032530530,103,Metody wysyłki-3,200,OK,Stress test 1-10,text,true,,407796,123,55,55,https://policzona-szama.pl/,61,0,0
1681032530362,431,Metody wysyłki,200,OK,Stress test 1-14,text,true,,419498,602,56,56,https://policzona-szama.pl/,143,0,0
1681032530362,143,Metody wysyłki-0,302,Found,Stress test 1-14,text,true,,5657,180,56,56,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,143,0,0
1681032530505,139,Metody wysyłki-1,302,Found,Stress test 1-14,text,true,,4591,172,56,56,http://www.policzona-szama.pl/checkouts/sh/f2d706cdc84edc1697a5121e5c92da54,139,0,0
1681032530644,51,Metody wysyłki-2,301,Moved Permanently,Stress test 1-14,text,true,,1461,127,56,56,https://www.policzona-szama.pl/,51,0,0
1681032530695,98,Metody wysyłki-3,200,OK,Stress test 1-14,text,true,,407789,123,56,56,https://policzona-szama.pl/,56,0,0
1681032530616,262,Patelnie,200,OK,Stress test 1-33,text,true,,387708,290,56,56,https://policzona-szama.pl/collections/patelnie,162,0,62
1681032530616,162,Patelnie-0,301,Moved Permanently,Stress test 1-33,text,true,,1383,147,56,56,http://www.policzona-szama.pl/collections/patelnie,162,0,62
1681032530778,100,Patelnie-1,200,OK,Stress test 1-33,text,true,,386325,143,56,56,https://policzona-szama.pl/collections/patelnie,57,0,0
1681032531769,205,Strona główna,200,OK,Stress test 1-53,text,true,,409233,250,57,57,https://policzona-szama.pl/,76,0,27
1681032531769,76,Strona główna-0,301,Moved Permanently,Stress test 1-53,text,true,,1459,127,57,57,https://www.policzona-szama.pl/,76,0,27
1681032531845,129,Strona główna-1,200,OK,Stress test 1-53,text,true,,407774,123,57,57,https://policzona-szama.pl/,87,0,28
1681032531969,263,Patelnie,200,OK,Stress test 1-35,text,true,,387709,290,57,57,https://policzona-szama.pl/collections/patelnie,170,0,68
1681032531969,170,Patelnie-0,301,Moved Permanently,Stress test 1-35,text,true,,1381,147,57,57,http://www.policzona-szama.pl/collections/patelnie,170,0,68
1681032532139,93,Patelnie-1,200,OK,Stress test 1-35,text,true,,386328,143,57,57,https://policzona-szama.pl/collections/patelnie,52,0,0
1681032532433,197,Strona główna,200,OK,Stress test 1-51,text,true,,409256,250,58,58,https://policzona-szama.pl/,77,0,25
1681032532433,77,Strona główna-0,301,Moved Permanently,Stress test 1-51,text,true,,1469,127,58,58,https://www.policzona-szama.pl/,77,0,25
1681032532510,120,Strona główna-1,200,OK,Stress test 1-51,text,true,,407787,123,58,58,https://policzona-szama.pl/,77,0,26
1681032532217,441,Płatność,200,OK,Stress test 1-5,text,true,,419510,601,58,58,https://policzona-szama.pl/,156,0,0
1681032532217,156,Płatność-0,302,Found,Stress test 1-5,text,true,,5653,179,58,58,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,156,0,0
1681032532373,137,Płatność-1,302,Found,Stress test 1-5,text,true,,4597,172,58,58,http://www.policzona-szama.pl/checkouts/sh/3138fdd9e28756baef036a6ca18d2f24,137,0,0
1681032532510,55,Płatność-2,301,Moved Permanently,Stress test 1-5,text,true,,1469,127,58,58,https://www.policzona-szama.pl/,55,0,0
1681032532565,93,Płatność-3,200,OK,Stress test 1-5,text,true,,407791,123,58,58,https://policzona-szama.pl/,52,0,0
1681032532554,281,Patelnie,200,OK,Stress test 1-32,text,true,,387721,290,57,57,https://policzona-szama.pl/collections/patelnie,171,0,65
1681032532554,171,Patelnie-0,301,Moved Permanently,Stress test 1-32,text,true,,1397,147,57,57,http://www.policzona-szama.pl/collections/patelnie,171,0,65
1681032532725,110,Patelnie-1,200,OK,Stress test 1-32,text,true,,386324,143,57,57,https://policzona-szama.pl/collections/patelnie,51,0,0
1681032532719,209,WOK,200,OK,Stress test 1-17,text,true,,295007,390,57,57,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,115,0,0
1681032532719,115,WOK-0,301,Moved Permanently,Stress test 1-17,text,true,,1471,197,57,57,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,115,0,0
1681032532834,94,WOK-1,200,OK,Stress test 1-17,text,true,,293536,193,57,57,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,54,0,0
1681032532968,269,Patelnie,200,OK,Stress test 1-39,text,true,,387724,290,58,58,https://policzona-szama.pl/collections/patelnie,173,0,66
1681032532968,173,Patelnie-0,301,Moved Permanently,Stress test 1-39,text,true,,1395,147,58,58,http://www.policzona-szama.pl/collections/patelnie,173,0,66
1681032533141,96,Patelnie-1,200,OK,Stress test 1-39,text,true,,386329,143,58,58,https://policzona-szama.pl/collections/patelnie,54,0,0
1681032532874,431,Metody wysyłki,200,OK,Stress test 1-11,text,true,,419502,602,58,58,https://policzona-szama.pl/,147,0,0
1681032532874,147,Metody wysyłki-0,302,Found,Stress test 1-11,text,true,,5653,180,58,58,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,147,0,0
1681032533021,137,Metody wysyłki-1,302,Found,Stress test 1-11,text,true,,4597,172,58,58,http://www.policzona-szama.pl/checkouts/sh/74c1ad96fefeb714c32ed03f94c7aaf6,136,0,0
1681032533158,48,Metody wysyłki-2,301,Moved Permanently,Stress test 1-11,text,true,,1473,127,58,58,https://www.policzona-szama.pl/,48,0,0
1681032533206,99,Metody wysyłki-3,200,OK,Stress test 1-11,text,true,,407779,123,58,58,https://policzona-szama.pl/,58,0,0
1681032533284,215,Strona główna,200,OK,Stress test 1-52,text,true,,409262,250,58,58,https://policzona-szama.pl/,92,0,29
1681032533284,92,Strona główna-0,301,Moved Permanently,Stress test 1-52,text,true,,1467,127,58,58,https://www.policzona-szama.pl/,92,0,29
1681032533376,123,Strona główna-1,200,OK,Stress test 1-52,text,true,,407795,123,58,58,https://policzona-szama.pl/,80,0,26
1681032533417,208,Patelnie sortowanie,200,OK,Stress test 1-6,text,true,,387915,338,58,58,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,99,0,0
1681032533417,99,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-6,text,true,,1415,171,58,58,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,99,0,0
1681032533516,109,Patelnie sortowanie-1,200,OK,Stress test 1-6,text,true,,386500,167,58,58,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,67,0,0
1681032533882,271,Patelnie,200,OK,Stress test 1-37,text,true,,387706,290,59,59,https://policzona-szama.pl/collections/patelnie,173,0,68
1681032533882,173,Patelnie-0,301,Moved Permanently,Stress test 1-37,text,true,,1377,147,59,59,http://www.policzona-szama.pl/collections/patelnie,173,0,68
1681032534055,98,Patelnie-1,200,OK,Stress test 1-37,text,true,,386329,143,59,59,https://policzona-szama.pl/collections/patelnie,57,0,0
1681032534171,209,Strona główna,200,OK,Stress test 1-54,text,true,,409245,250,59,59,https://policzona-szama.pl/,81,0,26
1681032534171,81,Strona główna-0,301,Moved Permanently,Stress test 1-54,text,true,,1465,127,59,59,https://www.policzona-szama.pl/,81,0,26
1681032534253,127,Strona główna-1,200,OK,Stress test 1-54,text,true,,407780,123,59,59,https://policzona-szama.pl/,83,0,26
1681032534376,207,Patelnie sortowanie,200,OK,Stress test 1-4,text,true,,387913,338,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,103,0,0
1681032534376,103,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-4,text,true,,1415,171,59,59,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,103,0,0
1681032534479,104,Patelnie sortowanie-1,200,OK,Stress test 1-4,text,true,,386498,167,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,61,0,0
1681032534369,274,Patelnie,200,OK,Stress test 1-36,text,true,,387728,290,59,59,https://policzona-szama.pl/collections/patelnie,170,0,66
1681032534369,170,Patelnie-0,301,Moved Permanently,Stress test 1-36,text,true,,1397,147,59,59,http://www.policzona-szama.pl/collections/patelnie,170,0,66
1681032534539,104,Patelnie-1,200,OK,Stress test 1-36,text,true,,386331,143,59,59,https://policzona-szama.pl/collections/patelnie,60,0,0
1681032534521,215,Strona główna,200,OK,Stress test 1-56,text,true,,409264,250,59,59,https://policzona-szama.pl/,72,0,25
1681032534521,72,Strona główna-0,301,Moved Permanently,Stress test 1-56,text,true,,1477,127,59,59,https://www.policzona-szama.pl/,72,0,25
1681032534593,143,Strona główna-1,200,OK,Stress test 1-56,text,true,,407787,123,59,59,https://policzona-szama.pl/,96,0,27
1681032534556,445,Płatność,200,OK,Stress test 1-3,text,true,,419512,601,60,60,https://policzona-szama.pl/,154,0,0
1681032534556,154,Płatność-0,302,Found,Stress test 1-3,text,true,,5651,179,60,60,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,154,0,0
1681032534710,138,Płatność-1,302,Found,Stress test 1-3,text,true,,4591,172,60,60,http://www.policzona-szama.pl/checkouts/sh/283645cdee3f2441d8d600f0e8e7b4cb,138,0,0
1681032534848,51,Płatność-2,301,Moved Permanently,Stress test 1-3,text,true,,1467,127,60,60,https://www.policzona-szama.pl/,51,0,0
1681032534899,102,Płatność-3,200,OK,Stress test 1-3,text,true,,407803,123,60,60,https://policzona-szama.pl/,60,0,0
1681032534914,210,Strona główna,200,OK,Stress test 1-57,text,true,,409254,250,59,59,https://policzona-szama.pl/,83,0,26
1681032534914,83,Strona główna-0,301,Moved Permanently,Stress test 1-57,text,true,,1461,127,59,59,https://www.policzona-szama.pl/,83,0,26
1681032534998,126,Strona główna-1,200,OK,Stress test 1-57,text,true,,407793,123,59,59,https://policzona-szama.pl/,81,0,27
1681032534911,213,Strona główna,200,OK,Stress test 1-55,text,true,,409249,250,59,59,https://policzona-szama.pl/,78,0,26
1681032534911,78,Strona główna-0,301,Moved Permanently,Stress test 1-55,text,true,,1469,127,59,59,https://www.policzona-szama.pl/,78,0,26
1681032534990,134,Strona główna-1,200,OK,Stress test 1-55,text,true,,407780,123,59,59,https://policzona-szama.pl/,89,0,31
1681032534898,439,Formularze,200,OK,Stress test 1-34,text,true,,419538,633,59,59,https://policzona-szama.pl/,151,0,0
1681032534898,151,Formularze-0,302,Found,Stress test 1-34,text,true,,5671,197,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,151,0,0
1681032535049,134,Formularze-1,302,Found,Stress test 1-34,text,true,,4599,186,59,59,http://www.policzona-szama.pl/checkouts/sh/71ed2f10d029f9c4b175293913502223?_ga=undefined,134,0,0
1681032535183,54,Formularze-2,301,Moved Permanently,Stress test 1-34,text,true,,1471,127,59,59,https://www.policzona-szama.pl/,54,0,0
1681032535238,99,Formularze-3,200,OK,Stress test 1-34,text,true,,407797,123,59,59,https://policzona-szama.pl/,57,0,0
1681032535765,274,Patelnie,200,OK,Stress test 1-40,text,true,,387714,290,60,60,https://policzona-szama.pl/collections/patelnie,166,0,66
1681032535765,166,Patelnie-0,301,Moved Permanently,Stress test 1-40,text,true,,1385,147,60,60,http://www.policzona-szama.pl/collections/patelnie,166,0,66
1681032535931,108,Patelnie-1,200,OK,Stress test 1-40,text,true,,386329,143,60,60,https://policzona-szama.pl/collections/patelnie,58,0,0
1681032535940,210,Patelnie sortowanie,200,OK,Stress test 1-9,text,true,,387905,338,60,60,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,100,0,0
1681032535940,100,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-9,text,true,,1417,171,60,60,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,100,0,0
1681032536040,110,Patelnie sortowanie-1,200,OK,Stress test 1-9,text,true,,386488,167,60,60,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,68,0,0
1681032535801,442,Metody wysyłki,200,OK,Stress test 1-18,text,true,,419517,602,60,60,https://policzona-szama.pl/,161,0,0
1681032535801,161,Metody wysyłki-0,302,Found,Stress test 1-18,text,true,,5657,180,60,60,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,161,0,0
1681032535962,134,Metody wysyłki-1,302,Found,Stress test 1-18,text,true,,4599,172,60,60,http://www.policzona-szama.pl/checkouts/sh/9b8c8eecaf1027829a406248baaf01dc,134,0,0
1681032536096,53,Metody wysyłki-2,301,Moved Permanently,Stress test 1-18,text,true,,1467,127,60,60,https://www.policzona-szama.pl/,53,0,0
1681032536149,94,Metody wysyłki-3,200,OK,Stress test 1-18,text,true,,407794,123,60,60,https://policzona-szama.pl/,51,0,0
1681032536337,194,Patelnie sortowanie,200,OK,Stress test 1-8,text,true,,387916,338,61,61,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,100,0,0
1681032536337,100,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-8,text,true,,1409,171,61,61,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,100,0,0
1681032536437,94,Patelnie sortowanie-1,200,OK,Stress test 1-8,text,true,,386507,167,61,61,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,53,0,0
1681032536149,434,Metody wysyłki,200,OK,Stress test 1-16,text,true,,419497,602,61,61,https://policzona-szama.pl/,152,0,0
1681032536149,152,Metody wysyłki-0,302,Found,Stress test 1-16,text,true,,5649,180,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,152,0,0
1681032536301,132,Metody wysyłki-1,302,Found,Stress test 1-16,text,true,,4597,172,61,61,http://www.policzona-szama.pl/checkouts/sh/9e034298f202e2846060d00fc6b6e6ab,132,0,0
1681032536433,50,Metody wysyłki-2,301,Moved Permanently,Stress test 1-16,text,true,,1469,127,61,61,https://www.policzona-szama.pl/,50,0,0
1681032536483,100,Metody wysyłki-3,200,OK,Stress test 1-16,text,true,,407782,123,61,61,https://policzona-szama.pl/,55,0,0
1681032536793,200,WOK,200,OK,Stress test 1-22,text,true,,295000,390,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032536793,105,WOK-0,301,Moved Permanently,Stress test 1-22,text,true,,1471,197,61,61,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032536898,95,WOK-1,200,OK,Stress test 1-22,text,true,,293529,193,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,55,0,0
1681032537043,260,WOK,200,OK,Stress test 1-46,text,true,,295001,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,167,0,65
1681032537043,167,WOK-0,301,Moved Permanently,Stress test 1-46,text,true,,1458,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,167,0,65
1681032537210,93,WOK-1,200,OK,Stress test 1-46,text,true,,293543,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,56,0,0
1681032537570,216,Strona główna,200,OK,Stress test 1-58,text,true,,409237,250,62,62,https://policzona-szama.pl/,82,0,32
1681032537570,82,Strona główna-0,301,Moved Permanently,Stress test 1-58,text,true,,1461,127,62,62,https://www.policzona-szama.pl/,82,0,32
1681032537652,134,Strona główna-1,200,OK,Stress test 1-58,text,true,,407776,123,62,62,https://policzona-szama.pl/,86,0,26
1681032537945,204,Strona główna,200,OK,Stress test 1-61,text,true,,409242,250,63,63,https://policzona-szama.pl/,69,0,24
1681032537945,69,Strona główna-0,301,Moved Permanently,Stress test 1-61,text,true,,1465,127,63,63,https://www.policzona-szama.pl/,69,0,24
1681032538014,135,Strona główna-1,200,OK,Stress test 1-61,text,true,,407777,123,63,63,https://policzona-szama.pl/,92,0,29
1681032537885,267,Patelnie,200,OK,Stress test 1-43,text,true,,387715,290,63,63,https://policzona-szama.pl/collections/patelnie,168,0,64
1681032537885,168,Patelnie-0,301,Moved Permanently,Stress test 1-43,text,true,,1387,147,63,63,http://www.policzona-szama.pl/collections/patelnie,168,0,64
1681032538053,99,Patelnie-1,200,OK,Stress test 1-43,text,true,,386328,143,63,63,https://policzona-szama.pl/collections/patelnie,56,0,0
1681032537850,441,Formularze,200,OK,Stress test 1-38,text,true,,419511,633,63,63,https://policzona-szama.pl/,156,0,0
1681032537850,156,Formularze-0,302,Found,Stress test 1-38,text,true,,5669,197,63,63,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,156,0,0
1681032538006,131,Formularze-1,302,Found,Stress test 1-38,text,true,,4595,186,63,63,http://www.policzona-szama.pl/checkouts/sh/2c9e66366e2113ed5cdd93befab8a991?_ga=undefined,131,0,0
1681032538137,56,Formularze-2,301,Moved Permanently,Stress test 1-38,text,true,,1471,127,63,63,https://www.policzona-szama.pl/,56,0,0
1681032538193,98,Formularze-3,200,OK,Stress test 1-38,text,true,,407776,123,63,63,https://policzona-szama.pl/,58,0,0
1681032538093,215,Strona główna,200,OK,Stress test 1-59,text,true,,409259,250,63,63,https://policzona-szama.pl/,83,0,31
1681032538093,83,Strona główna-0,301,Moved Permanently,Stress test 1-59,text,true,,1473,127,63,63,https://www.policzona-szama.pl/,83,0,31
1681032538177,131,Strona główna-1,200,OK,Stress test 1-59,text,true,,407786,123,63,63,https://policzona-szama.pl/,84,0,29
1681032538264,432,Płatność,200,OK,Stress test 1-12,text,true,,419504,601,63,63,https://policzona-szama.pl/,151,0,0
1681032538264,151,Płatność-0,302,Found,Stress test 1-12,text,true,,5653,179,63,63,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,151,0,0
1681032538415,134,Płatność-1,302,Found,Stress test 1-12,text,true,,4599,172,63,63,http://www.policzona-szama.pl/checkouts/sh/ba005a7279a74e29e5c63410b945ceed,134,0,0
1681032538549,54,Płatność-2,301,Moved Permanently,Stress test 1-12,text,true,,1461,127,63,63,https://www.policzona-szama.pl/,54,0,0
1681032538603,93,Płatność-3,200,OK,Stress test 1-12,text,true,,407791,123,63,63,https://policzona-szama.pl/,52,0,0
1681032538643,202,Patelnie sortowanie,200,OK,Stress test 1-7,text,true,,387905,338,63,63,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,104,0,0
1681032538643,104,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-7,text,true,,1413,171,63,63,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,104,0,0
1681032538747,98,Patelnie sortowanie-1,200,OK,Stress test 1-7,text,true,,386492,167,63,63,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,54,0,0
1681032538669,273,Patelnie,200,OK,Stress test 1-42,text,true,,387705,290,63,63,https://policzona-szama.pl/collections/patelnie,164,0,66
1681032538669,164,Patelnie-0,301,Moved Permanently,Stress test 1-42,text,true,,1389,147,63,63,http://www.policzona-szama.pl/collections/patelnie,164,0,66
1681032538833,109,Patelnie-1,200,OK,Stress test 1-42,text,true,,386316,143,63,63,https://policzona-szama.pl/collections/patelnie,60,0,0
1681032538754,201,WOK,200,OK,Stress test 1-23,text,true,,295006,390,63,63,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032538754,104,WOK-0,301,Moved Permanently,Stress test 1-23,text,true,,1470,197,63,63,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032538858,97,WOK-1,200,OK,Stress test 1-23,text,true,,293536,193,63,63,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032539042,217,Strona główna,200,OK,Stress test 1-60,text,true,,409240,250,63,63,https://policzona-szama.pl/,99,0,26
1681032539042,99,Strona główna-0,301,Moved Permanently,Stress test 1-60,text,true,,1463,127,63,63,https://www.policzona-szama.pl/,99,0,26
1681032539141,118,Strona główna-1,200,OK,Stress test 1-60,text,true,,407777,123,63,63,https://policzona-szama.pl/,75,0,28
1681032538962,431,Płatność,200,OK,Stress test 1-14,text,true,,419498,601,63,63,https://policzona-szama.pl/,155,0,0
1681032538962,155,Płatność-0,302,Found,Stress test 1-14,text,true,,5651,179,63,63,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,155,0,0
1681032539118,129,Płatność-1,302,Found,Stress test 1-14,text,true,,4597,172,63,63,http://www.policzona-szama.pl/checkouts/sh/a5f069d18f70b5a86b6f47aa8c5b7e47,129,0,0
1681032539247,51,Płatność-2,301,Moved Permanently,Stress test 1-14,text,true,,1463,127,63,63,https://www.policzona-szama.pl/,51,0,0
1681032539298,95,Płatność-3,200,OK,Stress test 1-14,text,true,,407787,123,63,63,https://policzona-szama.pl/,53,0,0
1681032539234,273,Patelnie,200,OK,Stress test 1-44,text,true,,387714,290,62,62,https://policzona-szama.pl/collections/patelnie,172,0,66
1681032539234,172,Patelnie-0,301,Moved Permanently,Stress test 1-44,text,true,,1383,147,62,62,http://www.policzona-szama.pl/collections/patelnie,172,0,66
1681032539406,101,Patelnie-1,200,OK,Stress test 1-44,text,true,,386331,143,62,62,https://policzona-szama.pl/collections/patelnie,59,0,0
1681032539290,434,Metody wysyłki,200,OK,Stress test 1-24,text,true,,419505,602,63,63,https://policzona-szama.pl/,159,0,0
1681032539290,159,Metody wysyłki-0,302,Found,Stress test 1-24,text,true,,5653,180,63,63,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,159,0,0
1681032539449,127,Metody wysyłki-1,302,Found,Stress test 1-24,text,true,,4597,172,63,63,http://www.policzona-szama.pl/checkouts/sh/be596fda32832d782ed06063097c16de,127,0,0
1681032539576,48,Metody wysyłki-2,301,Moved Permanently,Stress test 1-24,text,true,,1465,127,63,63,https://www.policzona-szama.pl/,48,0,0
1681032539624,100,Metody wysyłki-3,200,OK,Stress test 1-24,text,true,,407790,123,63,63,https://policzona-szama.pl/,60,0,0
1681032539801,204,Patelnie sortowanie,200,OK,Stress test 1-13,text,true,,387899,338,63,63,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,104,0,0
1681032539801,104,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-13,text,true,,1413,171,63,63,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,104,0,0
1681032539905,100,Patelnie sortowanie-1,200,OK,Stress test 1-13,text,true,,386486,167,63,63,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,60,0,0
1681032539775,286,Patelnie,200,OK,Stress test 1-45,text,true,,387738,290,63,63,https://policzona-szama.pl/collections/patelnie,166,0,66
1681032539775,166,Patelnie-0,301,Moved Permanently,Stress test 1-45,text,true,,1389,147,63,63,http://www.policzona-szama.pl/collections/patelnie,166,0,66
1681032539941,120,Patelnie-1,200,OK,Stress test 1-45,text,true,,386349,143,63,63,https://policzona-szama.pl/collections/patelnie,57,0,0
1681032539676,440,Formularze,200,OK,Stress test 1-41,text,true,,419526,633,63,63,https://policzona-szama.pl/,156,0,0
1681032539676,156,Formularze-0,302,Found,Stress test 1-41,text,true,,5667,197,63,63,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,156,0,0
1681032539833,131,Formularze-1,302,Found,Stress test 1-41,text,true,,4595,186,63,63,http://www.policzona-szama.pl/checkouts/sh/dd2613efee7062c1b5b26d52c2c11168?_ga=undefined,131,0,0
1681032539964,50,Formularze-2,301,Moved Permanently,Stress test 1-41,text,true,,1467,127,63,63,https://www.policzona-szama.pl/,50,0,0
1681032540014,102,Formularze-3,200,OK,Stress test 1-41,text,true,,407797,123,63,63,https://policzona-szama.pl/,61,0,0
1681032539948,479,Metody wysyłki,200,OK,Stress test 1-20,text,true,,419513,602,64,64,https://policzona-szama.pl/,158,0,0
1681032539948,158,Metody wysyłki-0,302,Found,Stress test 1-20,text,true,,5649,180,64,64,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,158,0,0
1681032540106,138,Metody wysyłki-1,302,Found,Stress test 1-20,text,true,,4597,172,64,64,http://www.policzona-szama.pl/checkouts/sh/00d40eccee65cbd4734a45f31812691d,138,0,0
1681032540244,90,Metody wysyłki-2,301,Moved Permanently,Stress test 1-20,text,true,,1473,127,64,64,https://www.policzona-szama.pl/,90,0,0
1681032540334,93,Metody wysyłki-3,200,OK,Stress test 1-20,text,true,,407794,123,64,64,https://policzona-szama.pl/,53,0,0
1681032540659,202,Patelnie sortowanie,200,OK,Stress test 1-15,text,true,,387907,338,64,64,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,106,0,0
1681032540659,106,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-15,text,true,,1411,171,64,64,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,106,0,0
1681032540765,96,Patelnie sortowanie-1,200,OK,Stress test 1-15,text,true,,386496,167,64,64,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,56,0,0
1681032540728,443,Płatność,200,OK,Stress test 1-10,text,true,,419518,601,65,65,https://policzona-szama.pl/,157,0,0
1681032540728,157,Płatność-0,302,Found,Stress test 1-10,text,true,,5649,179,65,65,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,157,0,0
1681032540885,132,Płatność-1,302,Found,Stress test 1-10,text,true,,4595,172,65,65,http://www.policzona-szama.pl/checkouts/sh/583524b2615e5219bcb42304b14bd2f2,132,0,0
1681032541017,52,Płatność-2,301,Moved Permanently,Stress test 1-10,text,true,,1471,127,65,65,https://www.policzona-szama.pl/,52,0,0
1681032541069,102,Płatność-3,200,OK,Stress test 1-10,text,true,,407803,123,65,65,https://policzona-szama.pl/,56,0,0
1681032541118,442,Płatność,200,OK,Stress test 1-11,text,true,,419492,601,64,64,https://policzona-szama.pl/,149,0,0
1681032541118,149,Płatność-0,302,Found,Stress test 1-11,text,true,,5653,179,64,64,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,149,0,0
1681032541267,138,Płatność-1,302,Found,Stress test 1-11,text,true,,4601,172,64,64,http://www.policzona-szama.pl/checkouts/sh/13e08940137965914f8570ecd35b3d20,138,0,0
1681032541405,53,Płatność-2,301,Moved Permanently,Stress test 1-11,text,true,,1467,127,64,64,https://www.policzona-szama.pl/,53,0,0
1681032541458,102,Płatność-3,200,OK,Stress test 1-11,text,true,,407771,123,64,64,https://policzona-szama.pl/,57,0,0
1681032541303,274,WOK,200,OK,Stress test 1-57,text,true,,295003,390,63,63,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,171,0,68
1681032541303,171,WOK-0,301,Moved Permanently,Stress test 1-57,text,true,,1468,197,63,63,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,171,0,68
1681032541475,102,WOK-1,200,OK,Stress test 1-57,text,true,,293535,193,63,63,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,62,0,0
1681032541568,268,Patelnie,200,OK,Stress test 1-50,text,true,,387729,290,63,63,https://policzona-szama.pl/collections/patelnie,164,0,65
1681032541568,164,Patelnie-0,301,Moved Permanently,Stress test 1-50,text,true,,1399,147,63,63,http://www.policzona-szama.pl/collections/patelnie,164,0,65
